P51861 Q96AH8 0
Q9NS28 Q9NUL3 0
O00566 Q9NV31 1
Q86YQ8 Q9BXL8 0
P69905 Q8N7E2 0
Q9UIS9 P56470 0
Q96H79 Q9NV92 0
P62745 Q6UVJ0 0
Q0VDF9 P49459 0
P11309 Q13564 0
Q9BRV8 P50213 0
Q9Y4A0 Q9UK33 0
A8MYV0 A6NFR6 0
Q86UZ6 E9PRG8 0
P53667 Q9NXJ5 0
A5YM69 Q9H3P7 0
P49959 P43351 1
Q6UWJ8 Q8TBP0 0
P07492 O14544 0
Q9H089 O43307 0
Q5VYY1 Q16633 0
P19784 Q96KB5 1
Q53EQ6 O75175 0
Q5M7Z0 Q6ZMV9 0
Q9NWU1 Q9NP64 0
Q8N335 Q9HB20 0
Q8TF50 Q09FC8 0
Q9NUP9 Q13367 0
Q8N4N8 Q9NP81 0
Q16666 Q92785 0
P04629 Q86WH2 0
Q14549 Q8TE96 0
Q16594 P0DMC3 0
Q8IY31 Q5SRE7 0
P54274 P15428 0
Q9NZ53 Q9UBW8 0
Q32M78 Q86WG3 0
Q86YW0 Q9BT40 1
O76009 Q8TDI8 0
Q8IXI2 Q7Z4M0 0
Q08426 P0CJ87 0
Q96P71 A2RUB6 0
Q8N8R3 P09543 0
A4D126 Q9ULR0 0
Q70UQ0 P08134 0
Q6DHV7 Q13153 0
O43252 Q15052 0
P23771 P04271 0
P35504 Q9HCR9 0
O43474 Q8N960 0
P52790 Q13421 0
Q96EP1 Q5HYN5 0
O60243 O75840 0
P62081 P15880 1
O95057 Q8IZL8 0
Q9NZV6 Q8TC94 0
Q86V97 O95340 0
Q8IY51 Q9BQ83 0
Q13546 Q8IUD6 1
P05000 Q9BZL4 0
Q6P1L6 Q9UHC7 0
Q16769 Q86UT8 0
Q96DC9 Q8IUE0 0
Q96G75 Q96RJ6 0
Q9NYM9 O75182 0
Q13136 Q04446 0
Q9NQA3 P0C7V0 0
P31269 O00584 0
Q9BYC8 O00470 0
Q8N7X4 Q8NFH5 0
Q9UBF6 Q96BM1 1
Q9NYY1 Q6PIY7 0
Q9UN30 Q8N5B7 0
Q96RL1 P03372 1
P05771 P56537 1
P49619 Q7LBR1 0
P84074 Q8TAT2 0
O60262 O43895 0
P69905 Q8IVW1 0
Q9UHQ7 Q6DKI2 0
Q5VXU9 P23470 0
Q8ND83 Q96EI5 0
Q5SQS7 P12980 0
Q9UQQ2 O75031 0
Q14469 Q8TE68 0
O95299 P04628 0
Q9Y2R5 Q9Y680 0
P62191 Q9P2J3 0
Q8NEP9 Q9UMX5 0
Q969H4 P01112 1
Q03252 Q96A37 0
Q9HBM6 Q9Y3D8 1
Q9H2F9 Q5H9S7 0
Q93034 Q6ZVZ8 1
Q15014 P51786 0
P15863 Q9H078 0
P04181 P54886 1
Q5H9L2 Q008S8 0
Q9UJ72 P20618 0
P61081 Q13618 1
Q9BWG6 Q9H628 0
Q15526 A4D2H0 0
Q9NVH0 Q6VN20 0
Q6AI12 Q9NZQ0 0
P25787 Q16186 1
Q8IV20 Q9HB19 0
Q15466 Q9NWY4 0
P62318 P36954 1
P08237 P06493 0
P15976 Q8N264 0
Q9HA38 P27338 0
Q9NRG7 Q5TGS1 0
Q15018 Q5JPI9 0
Q9NRH3 P23258 1
Q9NZ53 A6NLI5 0
Q96E40 P0DMV2 0
P62906 P62913 1
Q96LZ3 Q6P988 0
O15198 A6NMT0 0
O60609 P02656 0
Q1MX18 Q6PDB4 0
Q96C24 A6NLX4 0
P79522 Q9HCI6 0
P0DMV9 Q7L523 0
Q86TW2 P23769 0
P11309 Q9UKZ1 0
Q8N841 Q9BQL6 0
P0DJD9 Q93098 0
Q9NWX5 P52737 0
Q9NWX5 O00762 1
Q9HCE1 A0A0A6YYL3 0
Q8IYB9 Q9UK41 0
Q9Y4K3 Q5T0N5 0
Q96P64 Q96N11 0
Q3SY56 Q7Z4H7 0
Q6UUV7 P78413 0
O75886 Q9Y3T9 0
P22694 Q14168 0
Q92529 A2RRD8 0
Q71DI3 P51151 0
P47929 P07947 0
P08237 O43292 0
Q9UEU0 P08195 0
Q9NYZ2 P37173 0
Q92935 Q8TDB6 0
P04629 O75364 0
Q969G2 Q96C86 0
Q9UET6 Q9UKD2 1
Q5TGI4 Q8NHP1 0
P53007 Q9UM22 0
P54252 Q9UBP0 1
Q14258 P16234 0
Q9H511 P14555 0
Q8N158 Q6ZT89 0
Q96LZ2 Q8TD17 0
Q7RTV3 Q9UBW8 0
Q96LM6 Q9H8W4 0
Q96PX6 O60224 0
P17931 Q8NA47 0
Q0D2K2 Q96FW1 0
P61601 Q9NZ52 1
Q9BWN1 Q9NQI0 0
Q16671 Q96HM7 0
P49711 Q9NZL9 0
Q13405 Q96A05 0
O94955 Q14094 0
P43155 Q8NB12 0
Q13323 B9A6J9 0
Q13077 Q9BW19 0
P85298 P01562 0
Q9HAW9 Q7L8L6 0
O95475 Q9ULV5 0
Q9H6A0 O96009 0
O14965 Q9UM13 1
P0DJD8 Q32MQ0 0
Q9H963 Q96CS7 0
P49840 O75461 0
Q13163 Q9NQA5 0
Q7Z340 Q9GZN8 0
Q9UL42 Q96KN7 0
Q9NYW8 Q9NX95 0
P55036 O14717 0
P05771 Q8TF68 0
Q5W0B7 Q5T0N5 0
Q9H4I0 Q8WVJ2 0
P23025 Q9UBQ6 0
P52435 O43143 1
Q96LM6 P84243 0
Q9UQ10 O60841 0
P62745 O43448 0
Q8IZA3 Q9NP98 0
Q9H7S9 O15091 0
Q8NEH6 Q8N7S6 0
P35250 P40937 1
Q9NPC8 Q9BWK5 0
Q96KS0 Q96KR4 0
Q99584 Q4G0F5 0
P15153 Q9Y2G4 1
P27469 O15182 0
Q9NWU2 Q9NP87 0
Q9HBZ2 Q53G44 0
Q969G9 P41208 0
Q16763 Q9HCM9 1
Q5MAI5 P20813 0
Q9NVH6 O00488 0
Q643R3 Q9NUQ9 0
Q96JM7 Q6SPF0 1
Q9UHY1 O95931 0
Q15633 Q9BZF3 0
P18847 Q9NPI7 0
Q15582 P61224 0
Q9NP90 O60499 1
Q8WXH4 Q969H4 0
O43745 Q96NG8 0
Q13322 Q96PN8 0
Q6ZTB9 P11310 0
P17098 Q9UGU5 0
O00442 P48382 0
Q8IZL9 Q8N1B3 1
P31270 Q96NL6 0
P63215 P11387 0
Q86TD4 Q8NHQ8 0
P52747 Q96S96 0
P62491 P51157 1
A1L167 Q9Y2R9 0
Q9NZ53 Q9Y3D2 0
P98198 P12074 0
Q13156 Q9Y5Z0 0
P45984 Q15040 0
Q8N2W9 Q9Y343 0
P09919 Q5T6V5 0
O14965 O60347 0
Q8IV04 Q96G23 0
Q9BYN8 P19224 0
P05412 Q16877 0
Q8NB78 Q7L622 0
Q16385 Q14CZ7 0
Q05639 Q5FYA8 0
P53680 Q9NVZ3 1
Q3B8N2 P10827 0
Q8NI60 A8MYZ0 0
Q9Y462 Q96RP9 0
P40227 Q6UUV7 0
P33402 P00540 0
P10075 P24863 0
Q8TB03 Q96NL0 0
Q9UBK7 Q7Z4S9 0
Q8WXG8 P49441 0
Q5VYY1 Q8N7B6 0
O95231 Q71UM5 0
O75127 O15392 1
Q9H9H4 Q8TE68 0
Q13190 O60499 1
Q8N584 A6NNA5 0
Q6J9G0 Q9BVS4 0
Q9BSL1 Q16559 0
O14653 Q9H0A9 0
P0C7X3 Q12912 0
P08195 Q9Y4Z0 0
Q5VYY1 P48047 0
Q9NPJ1 Q8TAM1 1
Q96HT8 Q9H4S2 0
Q6BDI9 P61086 0
P09105 Q6ZQY3 0
Q8NHS4 Q9NPA3 0
P20749 Q9UM22 0
Q7LGA3 P04040 0
Q9BXI3 O95295 0
P61086 Q5VTB9 1
Q8NHS2 Q9H0I2 0
Q9BQI7 Q9UJN7 0
Q494R0 Q9BTE7 0
P52429 Q7Z3Z0 0
P43365 Q96NL3 0
O43294 P55084 0
Q8N9V2 Q6P1L8 0
O14964 Q96B97 1
P56373 A0A1B0GTR0 0
P27694 P52435 1
Q53EL6 Q8WUD1 0
P28845 Q14376 0
P11309 G3V211 0
Q8IYW5 Q68EA5 0
Q96MC4 O95208 0
P11801 P20719 0
Q15653 P49789 0
P68871 Q8IU60 0
P0CI00 Q9Y2R0 0
Q9BRQ0 Q9UEU0 0
Q8WVB6 P18858 0
Q8IUC4 Q9H8W4 0
Q02543 Q92901 1
A6NDB9 O75955 0
P06703 P57082 0
Q9H8X2 Q8TCD6 0
Q96NB3 O95793 0
Q9H5V7 O75995 0
Q9H3H9 Q96P26 0
Q96A19 P05187 0
Q8WU17 Q9NYM9 0
P49450 Q16690 0
P22612 Q99741 0
Q14197 Q9Y6I0 0
Q8TAV3 P60059 0
Q86YD1 P18850 0
P17027 Q9NVX0 0
P32320 Q15475 0
Q9HD90 Q9Y450 0
A8MYZ5 Q96CS4 0
Q7Z3H4 Q9UJT1 0
Q04828 Q6ZR37 0
P49441 Q969Q4 0
Q96SQ7 Q9NZC9 0
O15049 Q9NR56 0
Q8TF65 Q9NUQ9 0
P10244 P24385 1
O60306 Q9HAS0 0
Q8TDB6 P51965 1
Q5XKR4 P50991 0
Q9Y2C2 Q8NB59 0
Q96F85 O43711 0
Q6ZUL3 Q15835 0
P01567 P52294 0
Q9BVC6 Q96T91 0
O60814 Q96GD4 0
Q8NF99 Q9BYI3 0
O15553 Q5XKE5 0
O14639 Q9Y266 0
O00712 Q8TBQ9 0
Q9ULH7 Q15431 0
Q86WV6 P10114 0
Q9HBM6 Q96BN2 1
Q9UQB3 Q92551 0
Q92522 Q9Y692 0
Q15464 Q01826 0
Q8N693 P42330 0
Q9NPH5 P61968 0
Q8IZ41 Q96BD6 0
Q02930 Q8IVH4 0
Q15050 Q0VF96 0
Q8N9R8 Q9NUQ9 0
Q15464 Q07021 0
Q9NXZ2 Q8NEN0 0
Q16832 Q9UPT6 0
Q9H7E2 Q9UII5 0
O76081 Q13418 0
Q8IUE0 Q9P2B4 0
Q6PGN9 A8MSI8 0
Q05066 Q9NRW3 0
Q9H3Q3 O95396 0
O75493 P11474 0
Q8IX04 O14867 0
P63173 Q9UHB9 1
Q9NRC9 Q8N6M9 0
Q9H7R5 Q9P0J6 0
Q9P1U0 Q8N9N2 0
Q96E11 Q5SSJ5 0
Q9NYW8 Q13526 0
Q9UPV0 P08263 0
Q8N302 Q96NX5 0
Q9BQC6 Q9BYN8 1
Q8NG68 Q4VC44 0
O75764 B1ANY3 0
O95243 P24278 0
O43353 A7E2S9 0
Q92625 O95163 0
P05387 P04629 0
Q8WUP2 Q9UD57 0
P31749 Q9NXR5 0
Q9NP50 O14920 0
Q9H5X1 P01116 0
O94782 P19474 0
Q8NHS4 Q5H9J9 0
P10301 Q8ND24 0
Q9Y2P8 Q9Y696 0
P42574 Q9Y463 0
P13010 Q9BXK1 0
Q969W0 Q8N587 0
P49418 Q5VU57 0
Q9Y5K8 P27816 0
Q96N68 O75167 0
Q5W0B1 Q5VZQ5 0
P0C7W0 P46019 0
P61018 Q5HYK9 0
P80511 Q9NY27 0
Q9NX20 Q96SU4 0
Q6NYC1 Q96N28 0
Q8N4T8 Q92506 1
P15884 A8MPP1 0
Q5T0F9 P00966 0
Q8N5N7 Q6IEE8 0
Q96NL0 Q8N5V2 0
Q8TF65 P21796 0
Q13094 Q4G0F5 0
Q9H6Z9 Q9Y2N7 1
Q8TAX0 Q9Y5K5 0
Q8NCV1 Q13416 0
Q2TAL5 P45984 1
B5MCN3 Q8IWD5 0
Q9HBI6 Q9C005 0
P61024 Q9BV97 0
Q5SR53 P0DH78 0
P36508 Q9H0R5 0
Q502X0 Q07812 0
P40617 Q9UPT5 0
P11511 A2A3N6 0
Q8TB52 P42127 0
Q96T51 Q96HR3 0
Q16832 P0CI25 0
Q86XN7 O75469 0
O60243 P12838 0
Q8WYQ4 P31267 0
Q8NER5 P52294 0
P51580 Q8WVD5 0
Q8WTU0 O60563 0
P35218 O43474 0
Q9Y657 Q9BT67 0
Q8N895 A8K0S8 0
Q8IVT2 Q14258 0
A6NJJ6 P51178 0
Q15916 Q8TAS1 0
P20618 O00232 1
O43790 P56377 0
Q9UHB9 P63220 1
Q9NWX5 P37235 0
P13807 Q96E11 0
Q9BZR9 Q6PD74 0
Q8IW93 Q8WZA2 0
A6NJI1 P41162 0
A4FU01 Q03154 0
Q9NPC7 Q8N813 0
O60347 P38919 0
Q08378 O95415 0
P62318 O95149 1
P0C7W8 P53355 0
Q9UKU7 Q8IYM2 0
Q8WV92 Q969M7 0
O95169 P20472 0
Q6GQQ9 O15480 0
Q9BQL6 Q7RTU0 0
Q5JXB2 Q9Y2B2 0
P22492 Q5JU69 0
Q99704 P16333 1
Q96QH2 Q8TBZ0 0
Q9Y3I1 Q92870 0
Q9Y2U9 O60496 0
O60671 Q9Y3X0 0
P08754 P49795 1
Q9H668 P19087 0
Q96DF8 Q96T88 0
P15502 Q16661 0
Q8N9P0 P56373 0
Q7L8J4 O43189 0
O43570 P20337 0
P23396 P61513 1
P10826 Q8NE09 0
Q92882 Q96NL3 0
Q15327 O14544 0
Q9C0I1 Q6S545 0
A2VCK2 Q76KD6 0
Q9NV35 Q9UPQ4 0
Q14938 Q9Y265 0
P31269 P49643 0
O14746 Q86WJ1 0
Q9H190 Q96BM1 0
Q5VTD9 O75081 0
Q6P179 P22304 0
Q8TED9 O00458 0
Q92551 Q7Z6K5 0
Q8N3J9 Q96NJ6 0
Q9NRP2 A0A1B0GV03 0
P02652 Q92622 0
Q16659 Q9Y5Q8 0
Q5D0E6 Q70EL2 0
Q9NP56 O95998 0
Q8N1K5 Q6PIY7 0
P52743 Q14694 0
Q96EU6 Q14232 0
P09001 Q9NZH4 0
P17612 Q6UX39 0
Q5VV41 Q8WV99 0
Q8WXH5 Q96BD5 0
Q7RTN6 O00716 0
O43187 Q9Y2W2 0
P56179 Q14512 0
Q8WXD9 Q13615 0
Q71DI3 Q3MIT2 0
P30084 Q9GZM3 0
P15036 Q6ZU67 0
Q9NXG6 Q14994 0
Q96QV6 Q8IXW0 0
Q9BXB4 P05187 0
Q8NG68 Q9H4L7 0
Q13118 Q13418 0
Q86YW0 O75469 0
Q7RTS7 Q9Y6Q1 0
Q8NB15 Q96HU8 0
Q96QR8 P04054 0
Q96HR3 Q15691 0
Q8IVW1 Q9UL41 0
A8MU46 Q6UWH4 0
Q8N6M9 Q8N335 0
Q9Y3I1 P51965 1
P51957 Q9NTK1 0
Q8IYS0 Q9HAH1 0
Q7Z449 Q9H2P9 0
P54652 P0C0S8 0
Q6R6M4 Q8N4Y2 0
Q13614 Q2M5E4 0
O15155 O43752 1
Q3MIX3 Q6DHV5 0
Q96LI6 Q6ZMQ8 0
Q5TGL8 O14787 0
P04049 P15056 1
Q93034 Q969M7 1
P0C025 Q8WXH4 0
O15480 Q9UJA5 0
O95810 Q5SY68 0
Q2M2I8 Q96SF2 0
Q8N6N7 Q7M4L6 0
P49759 P07992 0
O95416 Q9Y574 0
P45973 Q9H081 1
Q9BV68 Q16816 0
Q86XK3 Q9Y2N7 0
Q8TAW3 P31946 0
O00189 Q9NZ52 1
Q9Y4A8 Q16236 1
Q6PF04 Q8NHY2 0
P09429 O75838 0
Q8WV92 Q5VVM6 0
O95475 Q7L8A9 0
Q8NBR6 Q8WV44 0
Q9BUH8 P61011 0
P52954 O43395 0
Q96IF1 Q96H12 0
Q6P3X8 P50990 0
Q9NRF9 Q9BXL5 0
Q4KMZ1 Q9H898 0
Q8NCR3 P84085 0
A8MUZ8 Q6NX45 0
P29317 Q2NKX8 0
O43909 O96009 0
Q9NZN8 Q9UBE8 1
Q5TF58 P35626 0
Q92783 Q96H86 0
O96018 Q9NQG5 0
Q8IXB3 P42685 0
Q8TDC0 P55199 0
P19099 Q7RTN6 0
Q9H426 Q9Y242 0
Q9BY49 Q8N1L9 0
O15075 Q86SQ9 0
Q9NRH1 Q9BRT8 0
P28702 Q69YU3 0
Q6IQ32 Q8TCG1 0
Q8N6M8 O95620 0
P15408 Q53GT1 0
P0C7M4 Q2M3W8 0
P41970 P52740 0
Q8N883 O43164 0
A0PJE2 Q9C037 0
Q6IPM2 Q8NCP5 0
Q8IZC4 Q12959 0
Q9H981 P60709 1
P15259 Q9C0F3 0
Q9Y5V0 Q5R3I4 0
A0AVI4 Q6ZUT6 0
H0YM25 A8MTZ7 0
Q9BX70 Q9Y2N7 0
Q96CF2 P17544 0
Q5T6V5 A6NHC0 0
Q15526 Q96BN6 0
Q8N3J3 Q96RU3 0
Q14005 P61457 0
Q9H3R5 Q92674 1
Q9BWD1 P02585 0
P0C7V6 P04839 0
P41159 Q99832 0
Q05925 Q8WWH4 0
Q9BRU2 O95619 0
Q9H2P9 Q9HAV7 0
Q6ZMI0 Q9H5Z6 0
Q9BYR6 Q7Z3I7 0
P11309 P41743 0
Q96M96 Q53GI3 0
Q5FWF4 Q93063 0
Q13526 Q7RTZ2 0
P14174 Q00978 0
Q6ZMR3 P05062 1
Q9H008 Q9UPU9 0
Q6NUQ1 Q8WVJ9 0
Q96T92 Q9Y2P0 0
Q53QZ3 Q10469 0
Q15796 O00255 1
Q6NTF7 P25963 0
Q92772 Q7Z340 0
Q6UWI2 P04183 0
Q9H8X2 Q9NVP4 0
P48728 O14773 0
Q7L0Q8 Q07973 0
Q6UWK7 P10072 0
O43847 P54819 0
Q9HD90 P56378 0
Q5T619 P23510 0
P01574 Q8N5H3 0
Q9Y575 Q16394 0
Q08116 Q03111 0
P53004 Q9NP86 0
Q6PKC3 Q8IV61 0
Q9BZE0 Q9UBP8 0
Q9Y295 P82979 1
Q13405 Q96EV8 0
O60832 Q6ZMU5 0
Q9BYC8 Q9BYD3 1
Q8TBB0 Q9H4S2 0
P10412 Q8IX15 0
Q9BS34 Q14188 0
P62906 Q13671 0
Q8N5C1 Q6NZI2 0
Q8N5C1 Q7Z6J6 0
O75175 O95628 1
O43772 Q9NS28 0
O43290 O43395 1
Q8WXE0 Q86UT8 0
O60347 O15247 0
Q9HA72 Q8NI22 0
P21549 P78545 0
Q6UWM9 A8K979 0
Q9H596 Q5W0Q7 0
P19838 Q8WXE9 0
B7ZC32 Q8TD86 0
Q6NTF9 P35998 0
O15105 Q15796 1
P41091 Q71UM5 1
Q00444 O00571 0
O43678 Q13795 0
Q9P035 P0C7H9 0
O60218 Q8TAB5 0
Q86T03 P41159 0
Q684P5 Q8NC74 0
Q96A08 Q8TD08 0
Q9UKT4 Q8TBB0 0
P01566 Q5JVL4 0
P08949 A4D126 0
Q2M3D2 P11802 0
Q9P2E8 O14862 0
Q92759 Q96AJ9 0
P63220 Q9H579 0
O94768 Q9UBS0 0
Q9ULW6 Q17RC7 0
Q969F0 Q9NX40 0
Q9NP90 O95302 0
Q9BZI1 Q16661 0
Q96MN5 E9PI22 0
Q8NE63 Q9H293 0
O95793 P25098 0
Q96CS7 Q8WV07 0
Q9UHV8 Q7L5N7 0
Q9BXU7 Q8TDZ2 0
Q969G5 Q5TC84 0
O43861 A6NK58 0
Q8N344 Q96NY7 0
Q9H993 Q01524 0
P18850 Q9BQI6 0
Q13323 Q9HA92 0
Q9NRS6 Q5QJ38 0
P36897 Q6ZN79 0
Q8TEL6 Q9Y462 0
P22304 P27448 0
Q9NZ72 P0C025 0
Q92925 O60294 0
Q9UJX6 Q5CZA5 0
P17081 P41743 1
O43150 Q14807 0
Q9UPY8 O95140 0
Q9H4S2 P78426 0
O00487 P15621 0
Q92503 Q8TC36 0
Q9BYC8 Q9NRX2 1
Q9NRC9 Q8N8A6 0
O14713 O00273 0
P13807 Q9NXZ2 0
Q96FN4 Q7L0R7 0
P20591 Q5JUX0 0
Q96NL0 A6NCF5 0
Q13163 P31275 0
Q9Y2M5 Q9ULV5 0
Q9Y4A8 Q14585 0
P31267 Q8N5P1 0
Q68EN5 Q9P255 0
P23527 A0A0U1RQE8 0
Q96F85 Q9Y5M8 0
Q86V42 Q9NQX0 0
P28907 Q8IUF1 0
P13682 Q8IUF1 0
Q03936 Q8IYQ7 0
Q9NP77 Q00537 0
P0DV73 Q9UN79 0
Q16526 P48729 1
Q8IXL7 Q8IYB1 0
P56559 O43623 0
Q96NU1 O96019 0
O15553 Q496A3 0
Q15744 Q96DC8 0
Q15759 P14061 0
Q14872 Q9H0C5 0
Q9UPE1 Q9BVP2 1
Q3MIN7 P35225 0
Q9BRD0 P39023 0
O95619 Q9HAF1 1
O14939 Q9NYH9 0
P41225 Q9NZJ7 0
Q6P2D0 O43491 0
Q9C0H6 Q8WWB3 0
Q8N8Z3 P43362 0
P50991 Q86XF0 0
Q8NB59 Q9HD34 0
Q9Y651 Q9NV72 0
Q15327 P61289 0
O43247 P20340 0
Q9BRK4 Q5W0A0 0
Q9UBI6 O95243 0
Q5T1B0 Q96LW1 0
P53816 Q02556 0
O15519 P28328 0
Q9NSB2 Q9H930 0
Q99457 Q9BWF2 0
Q96NA2 Q9NUU7 0
O60760 Q16236 0
P51965 Q8NCH0 0
Q5JS13 P98082 0
Q6PL24 Q8NI38 0
Q96C00 Q96RF0 0
P35250 P35249 1
Q9NUG4 O15264 0
Q92805 Q969G5 0
P46781 O75679 0
Q2M1Z3 Q5TF58 0
P62314 P63162 1
A6NNZ2 P0CJ89 0
Q9NP87 Q9H0X6 0
Q9BV68 O00762 1
Q96S96 Q9BZW7 0
O76015 G9CGD6 0
P61266 O14662 1
A6NIR3 Q9ULX9 0
Q6UVJ0 Q9UHI6 0
P59051 Q15007 0
P22304 P49674 0
Q9C086 Q9Y5K5 1
Q13285 Q15916 0
Q96S38 Q8WXE1 0
P17612 P49841 1
Q8TEW6 Q9BQ69 0
Q9BSI4 Q6NSI1 0
O75771 Q9NUV7 0
P56703 O95402 0
A6NJG6 Q9NPI6 0
P14635 Q6IN84 0
Q9NVF9 O15428 0
Q5EE01 Q8N5B7 0
Q9H6W3 P56192 0
P12004 Q9UJP4 0
Q4G0F5 Q53T94 0
Q16533 Q96LD4 0
Q8WU79 P48047 0
Q86UB2 P49207 0
Q5VV41 P23511 0
Q9HCD5 Q8WU03 0
P57086 P53673 0
Q9Y2M5 Q96SI9 0
Q7L4P6 Q8IY81 0
Q8NDG6 P98187 0
Q9NUV7 P50461 0
Q9H6I2 Q6PHR2 0
Q9NWT8 Q9H1Q7 0
O14628 P35712 0
Q9BUP0 Q6XPR3 0
Q9BRQ6 Q86UX7 0
Q9H0E2 P57082 0
Q13588 Q13360 0
Q8IY42 Q16790 0
Q5SQN1 Q99747 1
Q9UBP5 Q7RTS3 1
O95154 O94929 0
P09769 A0A3B3IT52 0
Q0P5P2 Q7Z4Y8 0
O14939 Q6P0A1 0
P13645 O75364 0
Q9P035 E9PQ53 0
Q96FS4 O14964 0
Q16543 Q14164 1
Q71F78 Q96P47 0
Q9BQI7 Q9Y3D8 0
P54819 P33316 1
Q8WXI3 P51606 0
Q96DM1 Q9Y3C1 0
O00482 Q96LY2 0
Q15573 Q99909 0
P51589 P13682 0
Q9NX20 Q9BTM1 0
Q9BZE7 Q3MIX3 0
Q99942 P22914 0
Q9Y366 P26196 0
Q9NR63 Q96NR8 1
Q96SZ4 Q9BXL6 0
Q8ND71 Q9NUP1 0
Q8NCN2 O95630 0
Q9NPA3 P31269 0
O15492 Q01658 0
Q02363 Q9BWW8 0
O60343 Q04828 0
O15524 Q9Y6E0 0
O00762 P02652 0
P19113 Q502W7 0
Q92905 P55036 1
Q8N8W4 A6H8Z2 0
Q8IYU8 Q0VG99 0
Q7L2Z9 Q14241 0
Q9P1A2 O43837 0
Q15431 Q8N205 0
O43242 Q15008 1
Q86T75 Q8IYH5 0
Q99525 Q5H8A3 0
O60664 P51151 1
A8MTA8 P30837 0
Q8WUZ0 Q92890 0
Q8N328 Q9BXM0 0
A6NJT0 Q9HC38 0
P33260 Q0VDD7 0
Q9BRV8 Q86TU7 0
Q9Y576 P52747 0
Q9UJ72 P54687 0
P0DJD9 P0CJ87 0
P18669 P07316 0
Q8NA61 Q9Y2W6 0
P48163 P63220 0
Q9NR63 O94788 1
Q3B820 Q8N511 0
P52435 Q9NY61 1
Q9H116 P60321 0
Q9NYY1 O75208 0
Q6RW13 Q04759 0
Q9UL49 Q01094 0
Q9UHJ6 Q13501 0
P46976 P49773 0
Q9UEW8 Q9UMQ3 0
Q9H0W8 Q15032 0
Q8NET5 Q8WVX9 0
Q9Y2M5 Q9Y385 1
Q63HQ0 Q8N8L2 0
P15621 Q96S59 0
Q9UFB7 Q49MG5 0
P40763 P01100 1
Q6NTF9 P17041 0
P25787 Q99436 1
O60524 A0A087WTH1 0
Q9NT22 Q05639 0
Q8TF05 P14649 0
O94810 Q8WWH5 0
P62277 O95478 1
Q7Z4Q2 Q8NBU5 0
Q6ZQY7 P10244 0
A8MU46 P62306 0
O60870 Q86TP1 0
P15313 O15527 0
P20264 Q7RTN6 0
Q8NBF4 P0DMB1 0
O43252 Q9BUI4 0
Q13422 Q9NQ86 0
Q9H410 Q8NA03 0
Q9HD40 Q9UI43 0
Q96Q11 Q9HBI1 0
Q6PIW4 Q8TDX7 0
Q04917 Q2M1V0 0
P35914 O14772 0
Q6NVV1 Q96L34 0
Q15418 Q70EL4 0
Q9BWU1 P30281 1
P0DP25 Q13555 1
P49427 Q9HAU4 1
O43422 P33993 0
Q9BX63 A0A494C1R9 0
O95177 Q14642 0
P54840 O94992 0
O75400 Q86Y82 0
Q9C056 Q3SXY8 0
Q6GMV2 Q9H9V9 0
O75487 Q9ULM2 0
Q9Y253 P23025 1
O15084 Q7LFL8 0
Q05639 P23396 1
P23396 Q15554 0
Q68J44 O60861 1
Q9UHD2 Q13114 1
Q9NYN1 P0CW19 0
Q8IYS0 Q9Y2R9 0
Q16671 Q9Y2V0 0
Q96TA1 Q13424 0
P19526 Q5VWT5 0
Q9BZE4 O95295 0
Q8NEF9 P31152 0
O15315 Q9BZG8 0
Q9H814 Q8TDG2 0
C9JCN9 Q5JXB2 0
Q8NHU0 P11021 0
P00797 Q14765 0
Q9H0W5 Q9NXD2 0
Q8IYJ1 P12074 0
Q9Y2D9 P35225 0
Q99999 P17612 0
Q9H2W2 Q8N660 0
Q5W5X9 Q5VZQ5 0
Q9Y2U5 Q96DR8 0
Q8TF44 P27105 0
Q9UFW8 Q9NZL3 0
Q9BRP1 Q6PF05 0
Q9H9Q2 Q01851 0
Q86WR7 P56937 0
A0A1B0GUA6 P59780 0
Q6ZTQ3 Q13043 1
O76070 O43174 0
O43414 Q9BPW5 0
A8MTW9 Q8N9V6 0
Q6BEB4 Q9UI15 0
P54840 Q9GZZ1 0
Q96C24 O14503 0
Q08AN1 P61201 0
Q9UII5 Q6S545 0
Q6ZTQ3 Q15973 0
Q96A56 Q8N9V2 0
Q8NE28 P60228 0
Q14152 Q9BYG4 0
Q5W0U4 Q9BYD9 0
A6NE02 Q6UWJ1 0
Q9HAP6 Q96KB5 0
O75832 O00231 1
Q9NWD9 O00445 0
Q96QS3 Q9BUV0 0
Q5TAG4 Q8N3J3 0
Q9UIH9 P80404 0
O43707 Q9NUG6 0
Q15910 P19793 1
Q6ECI4 Q8N9W8 0
O43808 Q3B8N2 0
Q9HCD5 P49802 0
Q14807 P33778 0
P08263 Q5VZ18 0
Q68BL8 Q53GS9 0
A1A4S6 P43354 0
Q96PQ7 Q9NV35 0
P16104 Q9UGV2 0
Q9UF83 O75901 0
Q96QU8 Q9BYC9 0
Q9ULD5 Q9BT78 0
Q13523 Q03111 0
Q07820 P09234 0
O94844 Q9Y2X7 1
P84022 P18847 1
A6NFE2 Q99502 0
P50548 H3BUK9 0
Q8IW40 Q13568 0
P78524 Q96HY6 0
Q13573 Q8IZ26 0
P17014 P40938 0
O95931 Q9UQR0 1
Q8NC06 O95232 0
Q9UM19 Q9BYC9 0
Q9NRH1 Q86Y07 0
O43711 Q9Y5A6 0
