1SJQ_l_u	1SJQ_r_u	1
1E4G_l_u	1SJQ_r_u	0
1SJR_l_u	1SJR_r_u	1
5O8D_l_u	1SJR_l_u	0
1SJV_l_u	1SJV_r_u	1
2WLX_r_u	1SJV_l_u	0
1SJS_l_u	1SJS_r_u	1
2VNJ_l_u	1SJS_r_u	0
1SJU_l_u	1SJU_r_u	1
3OSX_r_u	1SJU_r_u	0
1SJX_l_u	1SJX_r_u	1
2AIH_r_u	1SJX_r_u	0
1SK3_l_u	1SK3_r_u	1
2RUP_l_u	1SK3_r_u	0
1SK4_l_u	1SK4_r_u	1
2FOW_l_u	1SK4_r_u	0
1SK7_l_u	1SK7_r_u	1
2RAT_r_u	1SK7_r_u	0
1SK8_l_u	1SK8_r_u	1
4XPX_l_u	1SK8_r_u	0
1SK9_l_u	1SK9_r_u	1
1VEX_r_u	1SK9_r_u	0
1SKA_l_u	1SKA_r_u	1
2AZZ_r_u	1SKA_l_u	0
1SKB_l_u	1SKB_r_u	1
1QND_l_u	1SKB_r_u	0
1SKF_l_u	1SKF_r_u	1
1YGG_l_u	1SKF_l_u	0
1SKJ_l_u	1SKJ_r_u	1
1XXG_r_u	1SKJ_l_u	0
1SKT_l_u	1SKT_r_u	1
1OZQ_r_u	1SKT_l_u	0
1SKX_l_u	1SKX_r_u	1
1FSO_r_u	1SKX_r_u	0
1SKZ_l_u	1SKZ_r_u	1
5SXY_r_u	1SKZ_r_u	0
1SL8_l_u	1SL8_r_u	1
2YQG_r_u	1SL8_l_u	0
1SLI_l_u	1SLI_r_u	1
2J4F_r_u	1SLI_l_u	0
1SLJ_l_u	1SLJ_r_u	1
5EFA_r_u	1SLJ_l_u	0
1SLM_l_u	1SLM_r_u	1
1MUL_r_u	1SLM_r_u	0
1SLL_l_u	1SLL_r_u	1
2FMR_r_u	1SLL_r_u	0
1SLN_l_u	1SLN_r_u	1
1F2B_r_u	1SLN_r_u	0
1SM7_l_u	1SM7_r_u	1
1DWM_l_u	1SM7_l_u	0
1SMD_l_u	1SMD_r_u	1
2D27_l_u	1SMD_l_u	0
1SN1_l_u	1SN1_r_u	1
1YII_r_u	1SN1_l_u	0
1SMG_l_u	1SMG_r_u	1
1NXB_l_u	1SMG_l_u	0
1SML_l_u	1SML_r_u	1
1XX0_l_u	1SML_l_u	0
1SMU_l_u	1SMU_r_u	1
4OJX_l_u	1SMU_l_u	0
1SMW_l_u	1SMW_r_u	1
1IOZ_r_u	1SMW_l_u	0
1SN4_l_u	1SN4_r_u	1
2LS5_l_u	1SN4_l_u	0
1SN6_l_u	1SN6_r_u	1
4LJ6_r_u	1SN6_r_u	0
1SNB_l_u	1SNB_r_u	1
5P1F_r_u	1SNB_r_u	0
1SNK_l_u	1SNK_r_u	1
1GED_r_u	1SNK_l_u	0
1SNC_l_u	1SNC_r_u	1
2R6R_l_u	1SNC_l_u	0
1SNL_l_u	1SNL_r_u	1
2PMJ_l_u	1SNL_l_u	0
1SNM_l_u	1SNM_r_u	1
2RAR_l_u	1SNM_l_u	0
1SNO_l_u	1SNO_r_u	1
1SKF_r_u	1SNO_r_u	0
1SNY_l_u	1SNY_r_u	1
1IL6_l_u	1SNY_r_u	0
1SO8_l_u	1SO8_r_u	1
1WV3_r_u	1SO8_l_u	0
1SO9_l_u	1SO9_r_u	1
1L4N_r_u	1SO9_l_u	0
1SOG_l_u	1SOG_r_u	1
3DFG_l_u	1SOG_l_u	0
1SOH_l_u	1SOH_r_u	1
4FEQ_l_u	1SOH_r_u	0
1SOM_l_u	1SOM_r_u	1
1NDC_l_u	1SOM_r_u	0
1SOU_l_u	1SOU_r_u	1
4CYH_l_u	1SOU_l_u	0
1SOY_l_u	1SOY_r_u	1
1ZD9_r_u	1SOY_r_u	0
1SP3_l_u	1SP3_r_u	1
2CPW_l_u	1SP3_r_u	0
1SP0_l_u	1SP0_r_u	1
2DAR_l_u	1SP0_r_u	0
1SQ6_l_u	1SQ6_r_u	1
1JKA_r_u	1SQ6_r_u	0
1SPA_l_u	1SPA_r_u	1
2D58_r_u	1SPA_r_u	0
1SPV_l_u	1SPV_r_u	1
1I9N_r_u	1SPV_l_u	0
1SPX_l_u	1SPX_r_u	1
1LOY_r_u	1SPX_r_u	0
1SPK_l_u	1SPK_r_u	1
1RRB_l_u	1SPK_r_u	0
1SPY_l_u	1SPY_r_u	1
3QPS_r_u	1SPY_l_u	0
1SQ8_l_u	1SQ8_r_u	1
4J66_r_u	1SQ8_r_u	0
1SQ9_l_u	1SQ9_r_u	1
1YIO_r_u	1SQ9_l_u	0
1SQH_l_u	1SQH_r_u	1
3M5T_r_u	1SQH_r_u	0
1SQO_l_u	1SQO_r_u	1
3ZXA_r_u	1SQO_l_u	0
1SQA_l_u	1SQA_r_u	1
5IB9_r_u	1SQA_l_u	0
1SQF_l_u	1SQF_r_u	1
4WDU_l_u	1SQF_r_u	0
1SQM_l_u	1SQM_r_u	1
1YGT_r_u	1SQM_r_u	0
1SQR_l_u	1SQR_r_u	1
1SCB_r_u	1SQR_r_u	0
1SR0_l_u	1SR0_r_u	1
3AME_l_u	1SR0_l_u	0
1SQT_l_u	1SQT_r_u	1
2Z4D_r_u	1SQT_r_u	0
1SQY_l_u	1SQY_r_u	1
5FAD_l_u	1SQY_r_u	0
1SQW_l_u	1SQW_r_u	1
3DJ6_l_u	1SQW_r_u	0
1SR2_l_u	1SR2_r_u	1
1QXL_r_u	1SR2_r_u	0
1SR3_l_u	1SR3_r_u	1
2B75_r_u	1SR3_l_u	0
1SR8_l_u	1SR8_r_u	1
2QZU_r_u	1SR8_r_u	0
1SRA_l_u	1SRA_r_u	1
2PKC_l_u	1SRA_r_u	0
1SRL_l_u	1SRL_r_u	1
2DZR_l_u	1SRL_l_u	0
1SRM_l_u	1SRM_r_u	1
3D75_r_u	1SRM_r_u	0
1SRO_l_u	1SRO_r_u	1
3ACP_r_u	1SRO_r_u	0
1SRP_l_u	1SRP_r_u	1
1VAZ_r_u	1SRP_l_u	0
1SS1_l_u	1SS1_r_u	1
1PIR_r_u	1SS1_r_u	0
1SRZ_l_u	1SRZ_r_u	1
1U6F_l_u	1SRZ_l_u	0
1SS2_l_u	1SS2_r_u	1
3DIH_l_u	1SS2_l_u	0
1SS6_l_u	1SS6_r_u	1
2K8O_r_u	1SS6_r_u	0
1SS9_l_u	1SS9_r_u	1
1ZNK_l_u	1SS9_l_u	0
1SSF_l_u	1SSF_r_u	1
2K0L_r_u	1SSF_r_u	0
1SSK_l_u	1SSK_r_u	1
2L7E_l_u	1SSK_l_u	0
1SSN_l_u	1SSN_r_u	1
2M9M_r_u	1SSN_l_u	0
1SSO_l_u	1SSO_r_u	1
1RAX_l_u	1SSO_r_u	0
1SSU_l_u	1SSU_r_u	1
1V86_r_u	1SSU_l_u	0
1SSW_l_u	1SSW_r_u	1
3WIL_l_u	1SSW_r_u	0
1ST2_l_u	1ST2_r_u	1
1RK6_l_u	1ST2_l_u	0
1ST3_l_u	1ST3_r_u	1
2D5I_l_u	1ST3_r_u	0
1ST7_l_u	1ST7_r_u	1
1ILH_r_u	1ST7_r_u	0
1ST8_l_u	1ST8_r_u	1
5OZO_l_u	1ST8_l_u	0
1STA_l_u	1STA_r_u	1
3LUP_r_u	1STA_r_u	0
1STB_l_u	1STB_r_u	1
1MEI_l_u	1STB_r_u	0
1STN_l_u	1STN_r_u	1
4UEI_r_u	1STN_l_u	0
1STD_l_u	1STD_r_u	1
4KWN_r_u	1STD_r_u	0
1STE_l_u	1STE_r_u	1
5O8O_l_u	1STE_r_u	0
1STH_l_u	1STH_r_u	1
2Z1T_l_u	1STH_r_u	0
1STO_l_u	1STO_r_u	1
1B8N_r_u	1STO_l_u	0
1STQ_l_u	1STQ_r_u	1
1V04_l_u	1STQ_l_u	0
1STU_l_u	1STU_r_u	1
1V2O_r_u	1STU_l_u	0
1STP_l_u	1STP_r_u	1
1XP8_l_u	1STP_r_u	0
1SU0_l_u	1SU0_r_u	1
2DCM_r_u	1SU0_l_u	0
1SU7_l_u	1SU7_r_u	1
2KTV_l_u	1SU7_r_u	0
1SUB_l_u	1SUB_r_u	1
2BDD_l_u	1SUB_l_u	0
1SU8_l_u	1SU8_r_u	1
5LAB_l_u	1SU8_r_u	0
1SUC_l_u	1SUC_r_u	1
4FBF_l_u	1SUC_l_u	0
1SUD_l_u	1SUD_r_u	1
1HA6_r_u	1SUD_r_u	0
1SUF_l_u	1SUF_r_u	1
1QIB_l_u	1SUF_l_u	0
1SUH_l_u	1SUH_r_u	1
1DWS_r_u	1SUH_l_u	0
1SUJ_l_u	1SUJ_r_u	1
1SUC_r_u	1SUJ_l_u	0
1SUR_l_u	1SUR_r_u	1
3AKS_l_u	1SUR_r_u	0
1SUM_l_u	1SUM_r_u	1
2L3W_r_u	1SUM_l_u	0
1SV9_l_u	1SV9_r_u	1
1AC4_r_u	1SV9_r_u	0
1SUU_l_u	1SUU_r_u	1
1PCA_l_u	1SUU_l_u	0
1SV3_l_u	1SV3_r_u	1
2CV6_l_u	1SV3_r_u	0
1SVI_l_u	1SVI_r_u	1
3I2Y_r_u	1SVI_l_u	0
1SVJ_l_u	1SVJ_r_u	1
1XQZ_l_u	1SVJ_r_u	0
1SVK_l_u	1SVK_r_u	1
5BZF_r_u	1SVK_r_u	0
1SVN_l_u	1SVN_r_u	1
2PFZ_l_u	1SVN_l_u	0
1SVQ_l_u	1SVQ_r_u	1
2Z7J_l_u	1SVQ_r_u	0
1SVR_l_u	1SVR_r_u	1
1WT0_r_u	1SVR_l_u	0
1SVS_l_u	1SVS_r_u	1
5ECV_r_u	1SVS_l_u	0
1SVY_l_u	1SVY_r_u	1
2HM8_r_u	1SVY_r_u	0
1SW2_l_u	1SW2_r_u	1
3P79_l_u	1SW2_l_u	0
1SW8_l_u	1SW8_r_u	1
1TK7_r_u	1SW8_r_u	0
1SWM_l_u	1SWM_r_u	1
3GKZ_l_u	1SWM_r_u	0
1SWX_l_u	1SWX_r_u	1
1OPC_l_u	1SWX_l_u	0
1SXD_l_u	1SXD_r_u	1
2GQU_r_u	1SXD_r_u	0
1SXK_l_u	1SXK_r_u	1
2DCK_l_u	1SXK_l_u	0
1SXE_l_u	1SXE_r_u	1
1OTP_l_u	1SXE_l_u	0
1SXL_l_u	1SXL_r_u	1
2R2W_l_u	1SXL_r_u	0
1SYB_l_u	1SYB_r_u	1
1FVT_r_u	1SYB_l_u	0
1SYC_l_u	1SYC_r_u	1
1NYP_l_u	1SYC_r_u	0
1SYD_l_u	1SYD_r_u	1
3EXC_r_u	1SYD_r_u	0
1SYE_l_u	1SYE_r_u	1
1UK8_l_u	1SYE_r_u	0
1SYT_l_u	1SYT_r_u	1
1PKS_r_u	1SYT_r_u	0
1SYF_l_u	1SYF_r_u	1
1X5J_r_u	1SYF_l_u	0
1SZ7_l_u	1SZ7_r_u	1
1RZL_r_u	1SZ7_l_u	0
1SZ8_l_u	1SZ8_r_u	1
3R5F_l_u	1SZ8_r_u	0
1SZL_l_u	1SZL_r_u	1
2FPL_r_u	1SZL_r_u	0
1SZN_l_u	1SZN_r_u	1
2LKY_r_u	1SZN_l_u	0
1SZV_l_u	1SZV_r_u	1
3AJ7_l_u	1SZV_l_u	0
1T0G_l_u	1T0G_r_u	1
2LW4_r_u	1T0G_r_u	0
1T0O_l_u	1T0O_r_u	1
2RTX_l_u	1T0O_r_u	0
1T0V_l_u	1T0V_r_u	1
2CWB_l_u	1T0V_l_u	0
1T0Y_l_u	1T0Y_r_u	1
1JYE_l_u	1T0Y_r_u	0
1T10_l_u	1T10_r_u	1
1SQ6_l_u	1T10_r_u	0
1T12_l_u	1T12_r_u	1
1A8Z_r_u	1T12_l_u	0
1T17_l_u	1T17_r_u	1
3LBD_r_u	1T17_l_u	0
1T1D_l_u	1T1D_r_u	1
2EM6_r_u	1T1D_l_u	0
1T1H_l_u	1T1H_r_u	1
2D7L_r_u	1T1H_r_u	0
1T1T_l_u	1T1T_r_u	1
2HVZ_l_u	1T1T_r_u	0
1T23_l_u	1T23_r_u	1
2DM5_r_u	1T23_r_u	0
1T24_l_u	1T24_r_u	1
2ILX_l_u	1T24_l_u	0
1T25_l_u	1T25_r_u	1
2V6I_r_u	1T25_l_u	0
1T27_l_u	1T27_r_u	1
1T9Z_r_u	1T27_l_u	0
1T2E_l_u	1T2E_r_u	1
2KNO_r_u	1T2E_l_u	0
1T2M_l_u	1T2M_r_u	1
1YKR_r_u	1T2M_l_u	0
1T2N_l_u	1T2N_r_u	1
2FVA_l_u	1T2N_l_u	0
1T2X_l_u	1T2X_r_u	1
2Z60_l_u	1T2X_r_u	0
1T31_l_u	1T31_r_u	1
2DGN_l_u	1T31_r_u	0
1T32_l_u	1T32_r_u	1
2COQ_l_u	1T32_r_u	0
1T3J_l_u	1T3J_r_u	1
1YPV_l_u	1T3J_l_u	0
1T3K_l_u	1T3K_r_u	1
1J3F_l_u	1T3K_l_u	0
1T3O_l_u	1T3O_r_u	1
1IIU_l_u	1T3O_r_u	0
1T3V_l_u	1T3V_r_u	1
1SP3_l_u	1T3V_r_u	0
1T3X_l_u	1T3X_r_u	1
1DRM_l_u	1T3X_l_u	0
1T40_l_u	1T40_r_u	1
1GNQ_l_u	1T40_r_u	0
1T45_l_u	1T45_r_u	1
1IB0_l_u	1T45_l_u	0
1T49_l_u	1T49_r_u	1
3FI4_l_u	1T49_l_u	0
1T4G_l_u	1T4G_r_u	1
2PIW_r_u	1T4G_l_u	0
1T4J_l_u	1T4J_r_u	1
2VSD_r_u	1T4J_l_u	0
1T4M_l_u	1T4M_r_u	1
1YHL_l_u	1T4M_l_u	0
1T4N_l_u	1T4N_r_u	1
2GDO_r_u	1T4N_r_u	0
1T4W_l_u	1T4W_r_u	1
2MOQ_r_u	1T4W_l_u	0
1T4Y_l_u	1T4Y_r_u	1
2JVU_r_u	1T4Y_r_u	0
1T4Z_l_u	1T4Z_r_u	1
3U9R_r_u	1T4Z_r_u	0
1T50_l_u	1T50_r_u	1
1KON_l_u	1T50_r_u	0
1T56_l_u	1T56_r_u	1
1EZO_r_u	1T56_l_u	0
1T5D_l_u	1T5D_r_u	1
2ROP_r_u	1T5D_r_u	0
1T5H_l_u	1T5H_r_u	1
2AYS_r_u	1T5H_r_u	0
1T5I_l_u	1T5I_r_u	1
1A85_l_u	1T5I_r_u	0
1T5J_l_u	1T5J_r_u	1
2K4R_l_u	1T5J_r_u	0
1T5Y_l_u	1T5Y_r_u	1
2IS7_l_u	1T5Y_r_u	0
1T67_l_u	1T67_r_u	1
1YOH_l_u	1T67_l_u	0
1T68_l_u	1T68_r_u	1
1INI_r_u	1T68_r_u	0
1T6E_l_u	1T6E_r_u	1
1WLU_l_u	1T6E_r_u	0
1T6H_l_u	1T6H_r_u	1
2AIE_r_u	1T6H_l_u	0
1T6K_l_u	1T6K_r_u	1
2QWD_l_u	1T6K_r_u	0
1T6L_l_u	1T6L_r_u	1
3RTT_r_u	1T6L_l_u	0
1T6R_l_u	1T6R_r_u	1
1W9R_r_u	1T6R_l_u	0
1T7N_l_u	1T7N_r_u	1
3I65_r_u	1T7N_r_u	0
1T6W_l_u	1T6W_r_u	1
4ZQV_r_u	1T6W_l_u	0
1T7A_l_u	1T7A_r_u	1
1BES_r_u	1T7A_l_u	0
1T7O_l_u	1T7O_r_u	1
2GNK_l_u	1T7O_r_u	0
1T80_l_u	1T80_r_u	1
1LSF_l_u	1T80_r_u	0
1T84_l_u	1T84_r_u	1
2KNR_l_u	1T84_l_u	0
1T8C_l_u	1T8C_r_u	1
1QH0_r_u	1T8C_l_u	0
1T8D_l_u	1T8D_r_u	1
1YGT_r_u	1T8D_l_u	0
1T8F_l_u	1T8F_r_u	1
4O0O_r_u	1T8F_r_u	0
1T8G_l_u	1T8G_r_u	1
1DLY_r_u	1T8G_l_u	0
1T95_l_u	1T95_r_u	1
5P4U_r_u	1T95_l_u	0
1T8V_l_u	1T8V_r_u	1
3FVJ_r_u	1T8V_l_u	0
1T9F_l_u	1T9F_r_u	1
2YTM_l_u	1T9F_r_u	0
1T9Z_l_u	1T9Z_r_u	1
2R3D_l_u	1T9Z_l_u	0
1T9N_l_u	1T9N_r_u	1
2H3Q_r_u	1T9N_r_u	0
1T9Q_l_u	1T9Q_r_u	1
1OPD_l_u	1T9Q_r_u	0
1TA0_l_u	1TA0_r_u	1
2BI7_l_u	1TA0_l_u	0
1TA4_l_u	1TA4_r_u	1
1SCB_l_u	1TA4_r_u	0
1TAC_l_u	1TAC_r_u	1
1GGV_r_u	1TAC_l_u	0
1TA8_l_u	1TA8_r_u	1
1XCV_r_u	1TA8_l_u	0
1TAG_l_u	1TAG_r_u	1
1PTK_r_u	1TAG_l_u	0
1TAP_l_u	1TAP_r_u	1
2JXD_l_u	1TAP_r_u	0
1TAM_l_u	1TAM_r_u	1
5P7I_r_u	1TAM_r_u	0
1TAY_l_u	1TAY_r_u	1
1O4O_l_u	1TAY_l_u	0
1TB4_l_u	1TB4_r_u	1
1Z1I_r_u	1TB4_l_u	0
1TBC_l_u	1TBC_r_u	1
2J4A_l_u	1TBC_r_u	0
1TBN_l_u	1TBN_r_u	1
1WYH_l_u	1TBN_l_u	0
1TBD_l_u	1TBD_r_u	1
1CTX_l_u	1TBD_l_u	0
1TBO_l_u	1TBO_r_u	1
3BYC_l_u	1TBO_l_u	0
1TBY_l_u	1TBY_r_u	1
2OTF_r_u	1TBY_l_u	0
1TC8_l_u	1TC8_r_u	1
1IFM_l_u	1TC8_l_u	0
1TCA_l_u	1TCA_r_u	1
4DLU_r_u	1TCA_l_u	0
1TCP_l_u	1TCP_r_u	1
1EIG_r_u	1TCP_r_u	0
1TCS_l_u	1TCS_r_u	1
2CUW_r_u	1TCS_r_u	0
1TCF_l_u	1TCF_r_u	1
5B1E_r_u	1TCF_l_u	0
1TCY_l_u	1TCY_r_u	1
2ZVA_l_u	1TCY_r_u	0
1TD6_l_u	1TD6_r_u	1
3PM2_l_u	1TD6_l_u	0
1TD7_l_u	1TD7_r_u	1
1QPC_l_u	1TD7_r_u	0
1TDA_l_u	1TDA_r_u	1
3FG2_r_u	1TDA_l_u	0
1TDB_l_u	1TDB_r_u	1
5P7O_l_u	1TDB_l_u	0
1TDC_l_u	1TDC_r_u	1
3ZON_l_u	1TDC_l_u	0
1TDE_l_u	1TDE_r_u	1
3VCJ_r_u	1TDE_l_u	0
1TDH_l_u	1TDH_r_u	1
1JQ6_l_u	1TDH_r_u	0
1TDF_l_u	1TDF_r_u	1
3L4N_l_u	1TDF_r_u	0
1TDY_l_u	1TDY_r_u	1
2KXD_r_u	1TDY_r_u	0
1TDP_l_u	1TDP_r_u	1
2C55_r_u	1TDP_l_u	0
1TE4_l_u	1TE4_r_u	1
1V6Y_r_u	1TE4_l_u	0
1TE7_l_u	1TE7_r_u	1
2P05_l_u	1TE7_r_u	0
1TES_l_u	1TES_r_u	1
3E1U_l_u	1TES_r_u	0
1TEV_l_u	1TEV_r_u	1
2DFH_l_u	1TEV_r_u	0
1TEY_l_u	1TEY_r_u	1
1P5B_l_u	1TEY_r_u	0
1TFB_l_u	1TFB_r_u	1
1PBK_r_u	1TFB_r_u	0
1TFE_l_u	1TFE_r_u	1
2F82_l_u	1TFE_l_u	0
1TFD_l_u	1TFD_r_u	1
1J85_l_u	1TFD_l_u	0
1TFG_l_u	1TFG_r_u	1
3SDF_l_u	1TFG_r_u	0
1TFF_l_u	1TFF_r_u	1
1JRL_l_u	1TFF_l_u	0
1TFI_l_u	1TFI_r_u	1
4WZU_l_u	1TFI_l_u	0
1TFQ_l_u	1TFQ_r_u	1
242L_r_u	1TFQ_l_u	0
1TFR_l_u	1TFR_r_u	1
1AZU_r_u	1TFR_l_u	0
1TFS_l_u	1TFS_r_u	1
2D5L_l_u	1TFS_r_u	0
1TFT_l_u	1TFT_r_u	1
1VRE_r_u	1TFT_r_u	0
1TFU_l_u	1TFU_r_u	1
2CTP_r_u	1TFU_r_u	0
1TG3_l_u	1TG3_r_u	1
1JA4_l_u	1TG3_l_u	0
1TGK_l_u	1TGK_r_u	1
1OXA_l_u	1TGK_l_u	0
1TG5_l_u	1TG5_r_u	1
1HDR_r_u	1TG5_l_u	0
1TG9_l_u	1TG9_r_u	1
2HQ6_l_u	1TG9_l_u	0
1TGB_l_u	1TGB_r_u	1
2L7M_l_u	1TGB_r_u	0
1TGC_l_u	1TGC_r_u	1
1H2H_l_u	1TGC_r_u	0
1TGM_l_u	1TGM_r_u	1
2N4P_l_u	1TGM_l_u	0
1TGN_l_u	1TGN_r_u	1
2ZVJ_r_u	1TGN_r_u	0
1TH5_l_u	1TH5_r_u	1
2QWC_l_u	1TH5_l_u	0
1TH9_l_u	1TH9_r_u	1
1EY1_l_u	1TH9_r_u	0
1THK_l_u	1THK_r_u	1
2LKS_r_u	1THK_r_u	0
1TGT_l_u	1TGT_r_u	1
1I2G_r_u	1TGT_r_u	0
1TH6_l_u	1TH6_r_u	1
3EWD_l_u	1TH6_l_u	0
1THO_l_u	1THO_r_u	1
3MJ2_l_u	1THO_r_u	0
1THM_l_u	1THM_r_u	1
1G3U_l_u	1THM_l_u	0
1THQ_l_u	1THQ_r_u	1
1FAR_l_u	1THQ_l_u	0
1TI5_l_u	1TI5_r_u	1
3MIB_r_u	1TI5_l_u	0
1THU_l_u	1THU_r_u	1
5EJW_l_u	1THU_l_u	0
1THV_l_u	1THV_r_u	1
4COY_r_u	1THV_l_u	0
1THY_l_u	1THY_r_u	1
1P2A_l_u	1THY_l_u	0
1TI3_l_u	1TI3_r_u	1
2GYD_r_u	1TI3_r_u	0
1THW_l_u	1THW_r_u	1
3EO2_r_u	1THW_l_u	0
1TIA_l_u	1TIA_r_u	1
1PXH_l_u	1TIA_l_u	0
1TIE_l_u	1TIE_r_u	1
1GLN_l_u	1TIE_l_u	0
1TIB_l_u	1TIB_r_u	1
2INR_r_u	1TIB_r_u	0
1TIF_l_u	1TIF_r_u	1
3NPH_l_u	1TIF_l_u	0
1TIT_l_u	1TIT_r_u	1
1DP8_l_u	1TIT_l_u	0
1TIG_l_u	1TIG_r_u	1
5TT5_r_u	1TIG_r_u	0
1TIH_l_u	1TIH_r_u	1
3KEN_r_u	1TIH_r_u	0
1TIK_l_u	1TIK_r_u	1
1ZND_l_u	1TIK_r_u	0
1TIN_l_u	1TIN_r_u	1
1FFJ_r_u	1TIN_l_u	0
1TIO_l_u	1TIO_r_u	1
4PII_r_u	1TIO_l_u	0
1TIU_l_u	1TIU_r_u	1
1V5E_l_u	1TIU_l_u	0
1TIV_l_u	1TIV_r_u	1
2JTE_l_u	1TIV_l_u	0
1TIZ_l_u	1TIZ_r_u	1
1S3P_l_u	1TIZ_r_u	0
1TIW_l_u	1TIW_r_u	1
3JWG_l_u	1TIW_l_u	0
1TJ2_l_u	1TJ2_r_u	1
2KOS_r_u	1TJ2_l_u	0
1TJ1_l_u	1TJ1_r_u	1
2ED7_l_u	1TJ1_l_u	0
1TJ0_l_u	1TJ0_r_u	1
1KO9_l_u	1TJ0_r_u	0
1TJ3_l_u	1TJ3_r_u	1
3E4N_r_u	1TJ3_l_u	0
1TJ4_l_u	1TJ4_r_u	1
5TYO_l_u	1TJ4_r_u	0
1TJ5_l_u	1TJ5_r_u	1
2OO2_r_u	1TJ5_r_u	0
1TJN_l_u	1TJN_r_u	1
1HSX_l_u	1TJN_r_u	0
1TJS_l_u	1TJS_r_u	1
3LVT_l_u	1TJS_r_u	0
1TJT_l_u	1TJT_r_u	1
2HAD_r_u	1TJT_r_u	0
1TK7_l_u	1TK7_r_u	1
2KPO_l_u	1TK7_l_u	0
1TKG_l_u	1TKG_r_u	1
1FEX_r_u	1TKG_r_u	0
1TL2_l_u	1TL2_r_u	1
2L0X_l_u	1TL2_r_u	0
1TKN_l_u	1TKN_r_u	1
1RBU_l_u	1TKN_r_u	0
1TL5_l_u	1TL5_r_u	1
1IIR_l_u	1TL5_l_u	0
1TL4_l_u	1TL4_r_u	1
1V2Q_r_u	1TL4_r_u	0
1TL6_l_u	1TL6_r_u	1
1MIT_r_u	1TL6_l_u	0
1TLD_l_u	1TLD_r_u	1
2EYW_r_u	1TLD_r_u	0
1TLO_l_u	1TLO_r_u	1
3QWX_l_u	1TLO_r_u	0
1TLE_l_u	1TLE_r_u	1
4U5X_r_u	1TLE_l_u	0
1TLP_l_u	1TLP_r_u	1
2M1U_l_u	1TLP_l_u	0
1TLQ_l_u	1TLQ_r_u	1
1DO1_r_u	1TLQ_l_u	0
1TLV_l_u	1TLV_r_u	1
4G4C_l_u	1TLV_l_u	0
1TM2_l_u	1TM2_r_u	1
1A7M_r_u	1TM2_r_u	0
1TML_l_u	1TML_r_u	1
1X0A_l_u	1TML_l_u	0
1TMN_l_u	1TMN_r_u	1
2G5R_l_u	1TMN_l_u	0
1TM9_l_u	1TM9_r_u	1
1RIQ_r_u	1TM9_r_u	0
1TMO_l_u	1TMO_r_u	1
1DDK_r_u	1TMO_r_u	0
1TNG_l_u	1TNG_r_u	1
1TVU_l_u	1TNG_r_u	0
1TN4_l_u	1TN4_r_u	1
1JAK_r_u	1TN4_l_u	0
1TMW_l_u	1TMW_r_u	1
1ZX9_l_u	1TMW_r_u	0
1TNH_l_u	1TNH_r_u	1
3GTI_l_u	1TNH_r_u	0
1TNI_l_u	1TNI_r_u	1
4LPF_l_u	1TNI_r_u	0
1TNJ_l_u	1TNJ_r_u	1
1QM3_l_u	1TNJ_l_u	0
1TNK_l_u	1TNK_r_u	1
3OO7_r_u	1TNK_r_u	0
1TNM_l_u	1TNM_r_u	1
3KZO_l_u	1TNM_l_u	0
1TNL_l_u	1TNL_r_u	1
1CVH_r_u	1TNL_l_u	0
1TNN_l_u	1TNN_r_u	1
2CTO_r_u	1TNN_r_u	0
1TNQ_l_u	1TNQ_r_u	1
3FT9_l_u	1TNQ_r_u	0
1TNP_l_u	1TNP_r_u	1
3DR5_r_u	1TNP_l_u	0
1TNS_l_u	1TNS_r_u	1
1CEG_r_u	1TNS_r_u	0
1TNT_l_u	1TNT_r_u	1
3FFB_r_u	1TNT_r_u	0
1TNX_l_u	1TNX_r_u	1
1ACP_r_u	1TNX_r_u	0
1TNW_l_u	1TNW_r_u	1
3MM1_l_u	1TNW_r_u	0
1TOF_l_u	1TOF_r_u	1
5UEC_l_u	1TOF_r_u	0
1TO3_l_u	1TO3_r_u	1
1P2T_r_u	1TO3_l_u	0
1TOE_l_u	1TOE_r_u	1
4F26_r_u	1TOE_l_u	0
1TOI_l_u	1TOI_r_u	1
3K89_l_u	1TOI_r_u	0
1TON_l_u	1TON_r_u	1
2HWT_l_u	1TON_l_u	0
1TOU_l_u	1TOU_r_u	1
1ESD_l_u	1TOU_r_u	0
1TOJ_l_u	1TOJ_r_u	1
1V4I_l_u	1TOJ_l_u	0
1TOW_l_u	1TOW_r_u	1
4NSI_r_u	1TOW_r_u	0
1TOZ_l_u	1TOZ_r_u	1
1C15_r_u	1TOZ_l_u	0
1TP4_l_u	1TP4_r_u	1
2KK6_r_u	1TP4_l_u	0
1TPN_l_u	1TPN_r_u	1
2SFA_l_u	1TPN_r_u	0
1TPM_l_u	1TPM_r_u	1
1Q5F_l_u	1TPM_l_u	0
1TP6_l_u	1TP6_r_u	1
1N1F_r_u	1TP6_l_u	0
1TPO_l_u	1TPO_r_u	1
1QMU_r_u	1TPO_r_u	0
1TQ5_l_u	1TQ5_r_u	1
4RHN_r_u	1TQ5_l_u	0
1TPY_l_u	1TPY_r_u	1
1GOC_r_u	1TPY_r_u	0
1TQ1_l_u	1TQ1_r_u	1
2G6W_l_u	1TQ1_r_u	0
1TPP_l_u	1TPP_r_u	1
2L3N_r_u	1TPP_l_u	0
1TQ3_l_u	1TQ3_r_u	1
